ASCII SAMPLE CYCLES :			synecho6803_brd_temp36-31-36_whitel300.mdc
DATE :	26.11.2025	TIME :	11:33:31 odp.
CONVERTED CYCLES :			5261
Number of stored cycles			5261
Printed start cycle			1
Printed end cycle			5261
Number of stored datablocks			2
Datablock 0	Ion Current	[A]	
'0/0'	17.94	min:	9.22911E-010	max:	1.67387E-009	
'0/1'	27.75	min:	4.27391E-008	max:	4.4986E-008	
'0/2'	31.72	min:	1.83275E-008	max:	1.94882E-008	
'0/3'	35.87	min:	8.61726E-008	max:	8.69342E-008	
'0/4'	40.03	min:	3.46578E-008	max:	3.51229E-008	
'0/5'	43.72	min:	1.64506E-009	max:	1.67387E-009	
Datablock 1	PKR	[mbar]	
'1/0'	PKR	min:	1.744E-007	max:	2.362E-007	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	'0/4'	'0/5'	'1/0'	
2749	26.11.2025	12:48:52:16 odp.	4521.16	1.4816E-007	5.18628E-008	3.7519E-008	2.5116E-008	1.41141E-008	9.99414E-010	1.874E-007	
2750	26.11.2025	12:48:53:82 odp.	4522.82	1.47928E-007	5.18787E-008	3.75329E-008	2.51083E-008	1.40995E-008	1.00393E-009	1.865E-007	
2751	26.11.2025	12:48:55:46 odp.	4524.47	1.47738E-007	5.19275E-008	3.75228E-008	2.51237E-008	1.40921E-008	1.00405E-009	1.878E-007	
2752	26.11.2025	12:48:57:11 odp.	4526.12	1.47672E-007	5.1941E-008	3.75319E-008	2.51306E-008	1.41031E-008	1.00393E-009	1.863E-007	
2753	26.11.2025	12:48:58:77 odp.	4527.77	1.47425E-007	5.19983E-008	3.7558E-008	2.51537E-008	1.41251E-008	1.00723E-009	1.858E-007	
2754	26.11.2025	12:49:00:48 odp.	4529.49	1.47364E-007	5.20228E-008	3.75619E-008	2.51535E-008	1.41419E-008	1.00613E-009	1.876E-007	
2755	26.11.2025	12:49:02:13 odp.	4531.14	1.47304E-007	5.20814E-008	3.76359E-008	2.51828E-008	1.41495E-008	9.9856E-010	1.876E-007	
2756	26.11.2025	12:49:03:78 odp.	4532.79	1.47391E-007	5.21863E-008	3.77471E-008	2.52531E-008	1.41935E-008	1.01003E-009	1.867E-007	
2757	26.11.2025	12:49:05:43 odp.	4534.44	1.47195E-007	5.23463E-008	3.7816E-008	2.53251E-008	1.42032E-008	9.99658E-010	1.889E-007	
2758	26.11.2025	12:49:07:09 odp.	4536.09	1.4693E-007	5.24744E-008	3.79044E-008	2.53939E-008	1.42716E-008	1.0021E-009	1.867E-007	
2759	26.11.2025	12:49:08:74 odp.	4537.74	1.4694E-007	5.26502E-008	3.79594E-008	2.54133E-008	1.42777E-008	1.00772E-009	1.86E-007	
2760	26.11.2025	12:49:10:39 odp.	4539.39	1.46744E-007	5.26295E-008	3.7947E-008	2.53878E-008	1.42923E-008	9.99071E-010	1.86E-007	
2761	26.11.2025	12:49:12:04 odp.	4541.05	1.46448E-007	5.25538E-008	3.79197E-008	2.53608E-008	1.4246E-008	1.00784E-009	1.871E-007	
2762	26.11.2025	12:49:13:69 odp.	4542.7	1.46193E-007	5.24597E-008	3.78603E-008	2.53258E-008	1.41996E-008	1.00247E-009	1.889E-007	
2763	26.11.2025	12:49:15:33 odp.	4544.33	1.46183E-007	5.25147E-008	3.77778E-008	2.5287E-008	1.41947E-008	1.00271E-009	1.851E-007	
2764	26.11.2025	12:49:17:03 odp.	4546.04	1.4617E-007	5.23963E-008	3.77415E-008	2.52538E-008	1.42179E-008	1.00381E-009	1.871E-007	
2765	26.11.2025	12:49:18:75 odp.	4547.76	1.46048E-007	5.23853E-008	3.77023E-008	2.52536E-008	1.41889E-008	1.00631E-009	1.86E-007	
2766	26.11.2025	12:49:20:41 odp.	4549.41	1.46253E-007	5.23755E-008	3.77054E-008	2.52462E-008	1.4208E-008	1.00991E-009	1.865E-007	
2767	26.11.2025	12:49:22:06 odp.	4551.06	1.46123E-007	5.23304E-008	3.77067E-008	2.5209E-008	1.41849E-008	1.00515E-009	1.878E-007	
2768	26.11.2025	12:49:23:71 odp.	4552.72	1.46097E-007	5.23145E-008	3.76699E-008	2.51971E-008	1.41886E-008	1.01427E-009	1.856E-007	
2769	26.11.2025	12:49:25:37 odp.	4554.37	1.46134E-007	5.22974E-008	3.76155E-008	2.51869E-008	1.41648E-008	1.00771E-009	1.887E-007	
2770	26.11.2025	12:49:27:02 odp.	4556.02	1.46244E-007	5.22608E-008	3.75942E-008	2.51743E-008	1.41636E-008	1.00686E-009	1.876E-007	
2771	26.11.2025	12:49:28:67 odp.	4557.68	1.46181E-007	5.22156E-008	3.75573E-008	2.51345E-008	1.41349E-008	1.00772E-009	1.863E-007	
2772	26.11.2025	12:49:30:33 odp.	4559.33	1.46074E-007	5.22022E-008	3.75366E-008	2.51269E-008	1.41678E-008	9.99071E-010	1.867E-007	
2773	26.11.2025	12:49:31:98 odp.	4560.98	1.45865E-007	5.21802E-008	3.75227E-008	2.51008E-008	1.41288E-008	1.0054E-009	1.876E-007	
2774	26.11.2025	12:49:33:63 odp.	4562.64	1.45572E-007	5.21387E-008	3.74922E-008	2.50742E-008	1.41165E-008	1.00881E-009	1.86E-007	
2775	26.11.2025	12:49:35:28 odp.	4564.29	1.45553E-007	5.20801E-008	3.74453E-008	2.50603E-008	1.41312E-008	1.00161E-009	1.865E-007	
2776	26.11.2025	12:49:36:93 odp.	4565.93	1.45438E-007	5.20716E-008	3.7417E-008	2.50309E-008	1.40714E-008	1.00637E-009	1.865E-007	
2777	26.11.2025	12:49:38:58 odp.	4567.58	1.45438E-007	5.20777E-008	3.74253E-008	2.50455E-008	1.40653E-008	1.00759E-009	1.865E-007	
2778	26.11.2025	12:49:40:23 odp.	4569.24	1.45362E-007	5.21021E-008	3.74086E-008	2.5026E-008	1.4084E-008	1.00662E-009	1.843E-007	
2779	26.11.2025	12:49:41:89 odp.	4570.89	1.45519E-007	5.21228E-008	3.74231E-008	2.50523E-008	1.41058E-008	1.01126E-009	1.878E-007	
2780	26.11.2025	12:49:43:60 odp.	4572.6	1.45633E-007	5.22339E-008	3.74776E-008	2.51047E-008	1.41166E-008	1.00405E-009	1.865E-007	
2781	26.11.2025	12:49:45:31 odp.	4574.32	1.45615E-007	5.23267E-008	3.75521E-008	2.51303E-008	1.41406E-008	1.00552E-009	1.863E-007	
2782	26.11.2025	12:49:46:97 odp.	4575.97	1.45731E-007	5.23572E-008	3.75201E-008	2.51212E-008	1.4152E-008	1.00454E-009	1.865E-007	
2783	26.11.2025	12:49:48:62 odp.	4577.63	1.45499E-007	5.23499E-008	3.75235E-008	2.51165E-008	1.41239E-008	1.00442E-009	1.865E-007	
2784	26.11.2025	12:49:50:27 odp.	4579.28	1.45768E-007	5.23023E-008	3.75143E-008	2.50936E-008	1.41288E-008	1.00735E-009	1.865E-007	
2785	26.11.2025	12:49:51:93 odp.	4580.93	1.45869E-007	5.23377E-008	3.75097E-008	2.51167E-008	1.41446E-008	1.01003E-009	1.876E-007	
2786	26.11.2025	12:49:53:57 odp.	4582.58	1.45853E-007	5.2378E-008	3.75745E-008	2.51762E-008	1.41764E-008	1.00735E-009	1.856E-007	
2787	26.11.2025	12:49:55:22 odp.	4584.23	1.45792E-007	5.25196E-008	3.76514E-008	2.52021E-008	1.41886E-008	1.00588E-009	1.867E-007	
2788	26.11.2025	12:49:56:87 odp.	4585.88	1.45646E-007	5.25822E-008	3.76551E-008	2.52014E-008	1.42166E-008	1.01149E-009	1.865E-007	
2789	26.11.2025	12:49:58:53 odp.	4587.53	1.45743E-007	5.25965E-008	3.76601E-008	2.52218E-008	1.42082E-008	1.01431E-009	1.858E-007	
2790	26.11.2025	12:50:00:18 odp.	4589.18	1.45688E-007	5.25782E-008	3.76487E-008	2.52114E-008	1.41739E-008	1.00808E-009	1.86E-007	
2791	26.11.2025	12:50:01:89 odp.	4590.89	1.45743E-007	5.26063E-008	3.76547E-008	2.52213E-008	1.42276E-008	1.00576E-009	1.865E-007	
2792	26.11.2025	12:50:03:54 odp.	4592.54	1.45756E-007	5.26732E-008	3.76919E-008	2.52363E-008	1.42203E-008	1.01223E-009	1.871E-007	
2793	26.11.2025	12:50:05:19 odp.	4594.19	1.45743E-007	5.26649E-008	3.77037E-008	2.52553E-008	1.42301E-008	1.0051E-009	1.86E-007	
2794	26.11.2025	12:50:06:84 odp.	4595.84	1.45712E-007	5.2743E-008	3.77099E-008	2.52676E-008	1.42411E-008	1.00381E-009	1.871E-007	
2795	26.11.2025	12:50:08:49 odp.	4597.49	1.45719E-007	5.27601E-008	3.77323E-008	2.52777E-008	1.42557E-008	9.98438E-010	1.86E-007	
2796	26.11.2025	12:50:10:14 odp.	4599.14	1.45536E-007	5.28299E-008	3.77862E-008	2.5314E-008	1.42325E-008	1.01089E-009	1.874E-007	
2797	26.11.2025	12:50:11:79 odp.	4600.8	1.4567E-007	5.28944E-008	3.78211E-008	2.53421E-008	1.42926E-008	1.01248E-009	1.851E-007	
2798	26.11.2025	12:50:13:44 odp.	4602.45	1.45402E-007	5.297E-008	3.78659E-008	2.53793E-008	1.43E-008	1.00845E-009	1.887E-007	
2799	26.11.2025	12:50:15:15 odp.	4604.16	1.45266E-007	5.31458E-008	3.79281E-008	2.54575E-008	1.43322E-008	1.00051E-009	1.867E-007	
2800	26.11.2025	12:50:16:81 odp.	4605.81	1.45157E-007	5.3241E-008	3.80659E-008	2.55317E-008	1.4357E-008	1.0115E-009	1.871E-007	
2801	26.11.2025	12:50:18:46 odp.	4607.46	1.44986E-007	5.34257E-008	3.81828E-008	2.56239E-008	1.44514E-008	1.00491E-009	1.88E-007	
2802	26.11.2025	12:50:20:11 odp.	4609.11	1.4506E-007	5.3545E-008	3.83066E-008	2.57036E-008	1.44962E-008	1.00872E-009	1.876E-007	
2803	26.11.2025	12:50:21:76 odp.	4610.76	1.44966E-007	5.37646E-008	3.84434E-008	2.57999E-008	1.45487E-008	1.0115E-009	1.885E-007	
2804	26.11.2025	12:50:23:41 odp.	4612.41	1.45063E-007	5.40235E-008	3.85823E-008	2.58732E-008	1.45609E-008	1.00771E-009	1.878E-007	
2805	26.11.2025	12:50:25:05 odp.	4614.05	1.44999E-007	5.4131E-008	3.86596E-008	2.5967E-008	1.45987E-008	1.01309E-009	1.878E-007	
2806	26.11.2025	12:50:26:70 odp.	4615.7	1.44847E-007	5.42333E-008	3.87422E-008	2.60236E-008	1.46586E-008	1.01199E-009	1.869E-007	
2807	26.11.2025	12:50:28:35 odp.	4617.36	1.45035E-007	5.43964E-008	3.88522E-008	2.60766E-008	1.47086E-008	1.0127E-009	1.898E-007	
2808	26.11.2025	12:50:30:00 odp.	4619	1.44943E-007	5.45106E-008	3.89023E-008	2.61382E-008	1.47172E-008	1.01294E-009	1.887E-007	
2809	26.11.2025	12:50:31:65 odp.	4620.65	1.45012E-007	5.46193E-008	3.90201E-008	2.62127E-008	1.4781E-008	1.01394E-009	1.896E-007	
2810	26.11.2025	12:50:33:30 odp.	4622.3	1.44904E-007	5.47889E-008	3.91133E-008	2.6281E-008	1.4816E-008	1.00784E-009	1.914E-007	
2811	26.11.2025	12:50:34:95 odp.	4623.96	1.4484E-007	5.49855E-008	3.91994E-008	2.63543E-008	1.48563E-008	1.00979E-009	1.905E-007	
2812	26.11.2025	12:50:36:61 odp.	4625.61	1.4473E-007	5.51039E-008	3.92607E-008	2.63596E-008	1.48502E-008	1.00723E-009	1.9E-007	
2813	26.11.2025	12:50:38:26 odp.	4627.26	1.44584E-007	5.48512E-008	3.90007E-008	2.61128E-008	1.4722E-008	1.01773E-009	1.876E-007	
2814	26.11.2025	12:50:39:91 odp.	4628.92	1.4473E-007	5.42054E-008	3.85033E-008	2.57734E-008	1.45328E-008	1.00637E-009	1.865E-007	
2815	26.11.2025	12:50:41:57 odp.	4630.57	1.44681E-007	5.3462E-008	3.80321E-008	2.54479E-008	1.43741E-008	1.00491E-009	1.86E-007	
2816	26.11.2025	12:50:43:21 odp.	4632.22	1.44181E-007	5.28394E-008	3.75504E-008	2.50994E-008	1.41703E-008	1.00869E-009	1.849E-007	
2817	26.11.2025	12:50:44:86 odp.	4633.87	1.44494E-007	5.22083E-008	3.70964E-008	2.47896E-008	1.39994E-008	1.00747E-009	1.865E-007	
2818	26.11.2025	12:50:46:51 odp.	4635.52	1.4451E-007	5.1659E-008	3.66731E-008	2.45157E-008	1.38548E-008	1.01296E-009	1.849E-007	
2819	26.11.2025	12:50:48:17 odp.	4637.17	1.44486E-007	5.11415E-008	3.63383E-008	2.42553E-008	1.37039E-008	1.00442E-009	1.827E-007	
2820	26.11.2025	12:50:49:82 odp.	4638.83	1.44571E-007	5.07276E-008	3.60402E-008	2.40366E-008	1.36064E-008	1.0032E-009	1.818E-007	
2821	26.11.2025	12:50:51:47 odp.	4640.48	1.44547E-007	5.03938E-008	3.57858E-008	2.38625E-008	1.35123E-008	1.00775E-009	1.829E-007	
2822	26.11.2025	12:50:53:13 odp.	4642.13	1.44226E-007	5.01062E-008	3.55511E-008	2.37427E-008	1.3439E-008	1.0043E-009	1.838E-007	
2823	26.11.2025	12:50:54:78 odp.	4643.78	1.44167E-007	4.9917E-008	3.54374E-008	2.36244E-008	1.33772E-008	1.00442E-009	1.829E-007	
2824	26.11.2025	12:50:56:43 odp.	4645.43	1.44061E-007	4.97241E-008	3.52742E-008	2.35235E-008	1.32999E-008	1.0071E-009	1.816E-007	
2825	26.11.2025	12:50:58:08 odp.	4647.08	1.4401E-007	4.96118E-008	3.51796E-008	2.34568E-008	1.32889E-008	1.00942E-009	1.794E-007	
2826	26.11.2025	12:50:59:73 odp.	4648.73	1.439E-007	4.95032E-008	3.50952E-008	2.33937E-008	1.3245E-008	1.01126E-009	1.834E-007	
2827	26.11.2025	12:51:01:39 odp.	4650.4	1.4379E-007	4.93896E-008	3.49995E-008	2.33172E-008	1.31925E-008	1.00124E-009	1.82E-007	
2828	26.11.2025	12:51:03:04 odp.	4652.04	1.43724E-007	4.92859E-008	3.49297E-008	2.32579E-008	1.31815E-008	9.99192E-010	1.814E-007	
2829	26.11.2025	12:51:04:69 odp.	4653.69	1.43729E-007	4.927E-008	3.48716E-008	2.32185E-008	1.31522E-008	1.01199E-009	1.823E-007	
2830	26.11.2025	12:51:06:34 odp.	4655.34	1.43729E-007	4.92566E-008	3.48486E-008	2.31853E-008	1.31493E-008	1.00698E-009	1.811E-007	
2831	26.11.2025	12:51:07:99 odp.	4656.99	1.43473E-007	4.92077E-008	3.48314E-008	2.3189E-008	1.31375E-008	1.01223E-009	1.792E-007	
2832	26.11.2025	12:51:09:64 odp.	4658.64	1.43457E-007	4.93225E-008	3.488E-008	2.32193E-008	1.31668E-008	1.01272E-009	1.816E-007	
2833	26.11.2025	12:51:11:29 odp.	4660.29	1.43384E-007	4.94165E-008	3.49288E-008	2.32595E-008	1.31782E-008	1.00955E-009	1.811E-007	
2834	26.11.2025	12:51:12:94 odp.	4661.94	1.43312E-007	4.94824E-008	3.49837E-008	2.32735E-008	1.31668E-008	1.00894E-009	1.816E-007	
2835	26.11.2025	12:51:14:59 odp.	4663.6	1.43375E-007	4.94885E-008	3.49956E-008	2.33186E-008	1.31927E-008	1.01028E-009	1.809E-007	
2836	26.11.2025	12:51:16:15 odp.	4665.16	1.43448E-007	4.96118E-008	3.50321E-008	2.32914E-008	1.3212E-008	1.00808E-009	1.803E-007	
2837	26.11.2025	12:51:17:89 odp.	4666.89	1.43403E-007	4.95947E-008	3.50242E-008	2.32834E-008	1.3168E-008	1.00344E-009	1.816E-007	
2838	26.11.2025	12:51:19:54 odp.	4668.55	1.43473E-007	4.95581E-008	3.50052E-008	2.32799E-008	1.31888E-008	1.0071E-009	1.8E-007	
2839	26.11.2025	12:51:21:25 odp.	4670.26	1.43473E-007	4.96094E-008	3.5002E-008	2.33184E-008	1.3179E-008	1.0082E-009	1.807E-007	
2840	26.11.2025	12:51:22:91 odp.	4671.91	1.43436E-007	4.96594E-008	3.50207E-008	2.33046E-008	1.32265E-008	1.01284E-009	1.809E-007	
2841	26.11.2025	12:51:24:56 odp.	4673.56	1.43326E-007	4.97693E-008	3.50649E-008	2.33361E-008	1.32266E-008	1.00454E-009	1.8E-007	
2842	26.11.2025	12:51:26:21 odp.	4675.21	1.4329E-007	4.97803E-008	3.50673E-008	2.33534E-008	1.32687E-008	1.01382E-009	1.798E-007	
2843	26.11.2025	12:51:27:86 odp.	4676.86	1.43193E-007	4.97803E-008	3.51041E-008	2.33482E-008	1.3212E-008	1.01321E-009	1.798E-007	
2844	26.11.2025	12:51:29:51 odp.	4678.52	1.43286E-007	4.97883E-008	3.50821E-008	2.33418E-008	1.3223E-008	1.01089E-009	1.79E-007	
2845	26.11.2025	12:51:31:16 odp.	4680.17	1.43202E-007	4.97644E-008	3.50523E-008	2.33258E-008	1.32083E-008	1.0104E-009	1.807E-007	
2846	26.11.2025	12:51:32:81 odp.	4681.81	1.43265E-007	4.9722E-008	3.50683E-008	2.33081E-008	1.32083E-008	1.00991E-009	1.805E-007	
2847	26.11.2025	12:51:34:46 odp.	4683.47	1.43204E-007	4.97944E-008	3.50607E-008	2.33467E-008	1.32434E-008	1.00613E-009	1.818E-007	
2848	26.11.2025	12:51:36:11 odp.	4685.12	1.43375E-007	4.98438E-008	3.51145E-008	2.33524E-008	1.32388E-008	1.01187E-009	1.803E-007	
2849	26.11.2025	12:51:37:77 odp.	4686.77	1.43526E-007	4.99341E-008	3.51386E-008	2.33755E-008	1.32511E-008	1.00686E-009	1.8E-007	
2850	26.11.2025	12:51:39:42 odp.	4688.42	1.43517E-007	4.99646E-008	3.51704E-008	2.33959E-008	1.32657E-008	1.00894E-009	1.82E-007	
2851	26.11.2025	12:51:41:06 odp.	4690.07	1.43619E-007	5.00061E-008	3.52247E-008	2.34296E-008	1.32938E-008	1.01272E-009	1.816E-007	
2852	26.11.2025	12:51:42:71 odp.	4691.72	1.43588E-007	5.0083E-008	3.52646E-008	2.34793E-008	1.3284E-008	1.00588E-009	1.823E-007	
2853	26.11.2025	12:51:44:36 odp.	4693.36	1.43304E-007	5.01441E-008	3.52772E-008	2.34794E-008	1.32868E-008	1.01602E-009	1.82E-007	
2854	26.11.2025	12:51:46:01 odp.	4695.01	1.43338E-007	5.01379E-008	3.529E-008	2.34839E-008	1.33061E-008	1.00796E-009	1.818E-007	
2855	26.11.2025	12:51:47:66 odp.	4696.66	1.43302E-007	5.02088E-008	3.53001E-008	2.34999E-008	1.33158E-008	1.00588E-009	1.818E-007	
2856	26.11.2025	12:51:49:31 odp.	4698.32	1.43216E-007	5.0293E-008	3.534E-008	2.35107E-008	1.33183E-008	1.01443E-009	1.809E-007	
2857	26.11.2025	12:51:50:97 odp.	4699.97	1.43267E-007	5.02587E-008	3.53329E-008	2.35002E-008	1.33512E-008	1.01321E-009	1.818E-007	
2858	26.11.2025	12:51:52:62 odp.	4701.62	1.43241E-007	5.02527E-008	3.53284E-008	2.35006E-008	1.33341E-008	1.00576E-009	1.8E-007	
2859	26.11.2025	12:51:54:33 odp.	4703.33	1.43277E-007	5.0249E-008	3.53151E-008	2.35093E-008	1.33316E-008	1.00808E-009	1.818E-007	
2860	26.11.2025	12:51:55:98 odp.	4704.98	1.4305E-007	5.02869E-008	3.53497E-008	2.35331E-008	1.33267E-008	1.01333E-009	1.807E-007	
2861	26.11.2025	12:51:57:63 odp.	4706.64	1.43095E-007	5.03577E-008	3.53849E-008	2.35299E-008	1.33621E-008	1.01516E-009	1.816E-007	
2862	26.11.2025	12:51:59:28 odp.	4708.28	1.42986E-007	5.03686E-008	3.54145E-008	2.35736E-008	1.33487E-008	1.00564E-009	1.807E-007	
2863	26.11.2025	12:52:00:93 odp.	4709.93	1.43021E-007	5.05164E-008	3.54855E-008	2.3614E-008	1.34014E-008	1.00405E-009	1.834E-007	
2864	26.11.2025	12:52:02:58 odp.	4711.58	1.42923E-007	5.06145E-008	3.55281E-008	2.36505E-008	1.34245E-008	1.01101E-009	1.836E-007	
2865	26.11.2025	12:52:04:23 odp.	4713.23	1.42679E-007	5.06885E-008	3.55798E-008	2.36935E-008	1.34399E-008	1.01199E-009	1.823E-007	
2866	26.11.2025	12:52:05:88 odp.	4714.88	1.42582E-007	5.07025E-008	3.56117E-008	2.37126E-008	1.34327E-008	1.01394E-009	1.816E-007	
2867	26.11.2025	12:52:07:53 odp.	4716.53	1.42594E-007	5.07813E-008	3.5627E-008	2.3724E-008	1.34561E-008	1.01398E-009	1.803E-007	
2868	26.11.2025	12:52:09:24 odp.	4718.24	1.4254E-007	5.08509E-008	3.56758E-008	2.3751E-008	1.34689E-008	1.01406E-009	1.814E-007	
2869	26.11.2025	12:52:10:89 odp.	4719.9	1.42691E-007	5.08533E-008	3.56901E-008	2.37518E-008	1.34696E-008	1.01174E-009	1.834E-007	
2870	26.11.2025	12:52:12:54 odp.	4721.55	1.42606E-007	5.09424E-008	3.57254E-008	2.3778E-008	1.35076E-008	1.01272E-009	1.838E-007	
2871	26.11.2025	12:52:14:19 odp.	4723.2	1.42765E-007	5.09924E-008	3.57485E-008	2.37789E-008	1.35062E-008	1.01382E-009	1.811E-007	
2872	26.11.2025	12:52:15:91 odp.	4724.91	1.4263E-007	5.09751E-008	3.57348E-008	2.37797E-008	1.35269E-008	1.01345E-009	1.827E-007	
2873	26.11.2025	12:52:17:63 odp.	4726.63	1.42765E-007	5.09546E-008	3.5768E-008	2.37861E-008	1.35099E-008	1.01809E-009	1.803E-007	
2874	26.11.2025	12:52:19:28 odp.	4728.28	1.42826E-007	5.10852E-008	3.57875E-008	2.38362E-008	1.35172E-008	1.0137E-009	1.814E-007	
2875	26.11.2025	12:52:20:93 odp.	4729.93	1.42752E-007	5.11158E-008	3.58236E-008	2.38437E-008	1.35379E-008	1.01443E-009	1.805E-007	
2876	26.11.2025	12:52:22:58 odp.	4731.58	1.42948E-007	5.11548E-008	3.58356E-008	2.38617E-008	1.35501E-008	1.01577E-009	1.818E-007	
2877	26.11.2025	12:52:24:23 odp.	4733.24	1.42899E-007	5.12464E-008	3.58632E-008	2.3859E-008	1.35477E-008	1.00735E-009	1.809E-007	
2878	26.11.2025	12:52:25:89 odp.	4734.89	1.42914E-007	5.12187E-008	3.58809E-008	2.38779E-008	1.35465E-008	1.0115E-009	1.818E-007	
2879	26.11.2025	12:52:27:54 odp.	4736.54	1.42986E-007	5.12151E-008	3.5859E-008	2.38662E-008	1.35526E-008	1.01577E-009	1.834E-007	
2880	26.11.2025	12:52:29:19 odp.	4738.2	1.42964E-007	5.12139E-008	3.58494E-008	2.38406E-008	1.35282E-008	1.01162E-009	1.816E-007	
2881	26.11.2025	12:52:30:85 odp.	4739.85	1.4306E-007	5.11885E-008	3.58051E-008	2.38194E-008	1.35002E-008	1.01687E-009	1.831E-007	
2882	26.11.2025	12:52:32:50 odp.	4741.5	1.42923E-007	5.11438E-008	3.58144E-008	2.38285E-008	1.3534E-008	1.01418E-009	1.838E-007	
2883	26.11.2025	12:52:34:14 odp.	4743.15	1.4274E-007	5.11608E-008	3.58053E-008	2.38243E-008	1.35416E-008	1.0127E-009	1.818E-007	
2884	26.11.2025	12:52:35:79 odp.	4744.8	1.42878E-007	5.11805E-008	3.58257E-008	2.38221E-008	1.35147E-008	1.01345E-009	1.827E-007	
2885	26.11.2025	12:52:37:45 odp.	4746.45	1.42838E-007	5.1232E-008	3.58476E-008	2.38595E-008	1.35576E-008	1.01638E-009	1.829E-007	
2886	26.11.2025	12:52:39:10 odp.	4748.1	1.42911E-007	5.13309E-008	3.59002E-008	2.39025E-008	1.35623E-008	1.01455E-009	1.82E-007	
2887	26.11.2025	12:52:40:75 odp.	4749.76	1.42938E-007	5.13731E-008	3.59616E-008	2.39261E-008	1.35941E-008	1.01602E-009	1.816E-007	
2888	26.11.2025	12:52:42:41 odp.	4751.41	1.42984E-007	5.15161E-008	3.59991E-008	2.39618E-008	1.36088E-008	1.01357E-009	1.836E-007	
2889	26.11.2025	12:52:43:97 odp.	4752.98	1.42948E-007	5.15259E-008	3.60467E-008	2.39848E-008	1.36136E-008	1.00967E-009	1.823E-007	
2890	26.11.2025	12:52:45:71 odp.	4754.72	1.43045E-007	5.16297E-008	3.60866E-008	2.40203E-008	1.36734E-008	1.01516E-009	1.827E-007	
2891	26.11.2025	12:52:47:36 odp.	4756.36	1.43045E-007	5.16785E-008	3.61339E-008	2.40447E-008	1.36624E-008	1.01492E-009	1.836E-007	
2892	26.11.2025	12:52:49:07 odp.	4758.08	1.43072E-007	5.17469E-008	3.61664E-008	2.4058E-008	1.36884E-008	1.01834E-009	1.818E-007	
2893	26.11.2025	12:52:50:73 odp.	4759.73	1.43107E-007	5.17225E-008	3.61546E-008	2.40718E-008	1.36624E-008	1.00991E-009	1.823E-007	
2894	26.11.2025	12:52:52:37 odp.	4761.38	1.43014E-007	5.1706E-008	3.61753E-008	2.40509E-008	1.36673E-008	1.01773E-009	1.827E-007	
2895	26.11.2025	12:52:54:02 odp.	4763.03	1.42948E-007	5.17029E-008	3.61379E-008	2.40403E-008	1.36701E-008	1.01443E-009	1.843E-007	
2896	26.11.2025	12:52:55:67 odp.	4764.68	1.43097E-007	5.16782E-008	3.60957E-008	2.40068E-008	1.36305E-008	1.01968E-009	1.82E-007	
2897	26.11.2025	12:52:57:33 odp.	4766.33	1.43071E-007	5.16516E-008	3.60819E-008	2.39997E-008	1.36502E-008	1.01321E-009	1.838E-007	
2898	26.11.2025	12:52:58:97 odp.	4767.98	1.43107E-007	5.16602E-008	3.6095E-008	2.40152E-008	1.3657E-008	1.01553E-009	1.825E-007	
2899	26.11.2025	12:53:00:63 odp.	4769.63	1.43131E-007	5.16736E-008	3.6111E-008	2.40164E-008	1.36698E-008	1.01455E-009	1.827E-007	
2900	26.11.2025	12:53:02:28 odp.	4771.28	1.43096E-007	5.17249E-008	3.61408E-008	2.40486E-008	1.36795E-008	1.01235E-009	1.836E-007	
2901	26.11.2025	12:53:03:93 odp.	4772.93	1.43167E-007	5.17819E-008	3.61605E-008	2.40607E-008	1.36893E-008	1.02053E-009	1.843E-007	
2902	26.11.2025	12:53:05:58 odp.	4774.58	1.43155E-007	5.18687E-008	3.62028E-008	2.40677E-008	1.36799E-008	1.01882E-009	1.823E-007	
2903	26.11.2025	12:53:07:23 odp.	4776.23	1.43143E-007	5.18982E-008	3.62116E-008	2.40727E-008	1.37125E-008	1.01406E-009	1.816E-007	
2904	26.11.2025	12:53:08:79 odp.	4777.79	1.43107E-007	5.18726E-008	3.61985E-008	2.40776E-008	1.36832E-008	1.01284E-009	1.823E-007	
2905	26.11.2025	12:53:10:53 odp.	4779.53	1.43131E-007	5.18787E-008	3.62038E-008	2.40963E-008	1.37089E-008	1.02188E-009	1.831E-007	
2906	26.11.2025	12:53:12:18 odp.	4781.18	1.43094E-007	5.19703E-008	3.6235E-008	2.41015E-008	1.37077E-008	1.01113E-009	1.834E-007	
2907	26.11.2025	12:53:13:83 odp.	4782.84	1.43132E-007	5.19788E-008	3.62412E-008	2.40822E-008	1.36893E-008	1.02029E-009	1.836E-007	
2908	26.11.2025	12:53:15:55 odp.	4784.56	1.43033E-007	5.19471E-008	3.62276E-008	2.40699E-008	1.36905E-008	1.01626E-009	1.827E-007	
2909	26.11.2025	12:53:17:21 odp.	4786.21	1.4295E-007	5.19263E-008	3.62031E-008	2.40799E-008	1.37003E-008	1.01577E-009	1.823E-007	
2910	26.11.2025	12:53:18:86 odp.	4787.86	1.43082E-007	5.19767E-008	3.62215E-008	2.40802E-008	1.37077E-008	1.01382E-009	1.827E-007	
2911	26.11.2025	12:53:20:51 odp.	4789.51	1.43009E-007	5.19751E-008	3.62175E-008	2.4087E-008	1.37247E-008	1.01834E-009	1.825E-007	
