Sourcefile	20130524 151844 Tomas CO2+ethylene_faraday.qmp													
Exporttime	24.5.2013 17:40:45													
														
Start Time	24.5.2013 15:18:55,606													
End Time  	24.5.2013 17:40:45,656													
														
		14			26			32			40			44
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]
24.5.2013 17:14:49	6953,683	1,618578E-011	24.5.2013 17:14:49	6954,22	9,189547E-013	24.5.2013 17:14:50	6954,756	1,559435E-010	24.5.2013 17:14:50	6955,293	1,428131E-011	24.5.2013 17:14:51	6955,829	3,284311E-011
24.5.2013 17:14:51	6956,365	1,623894E-011	24.5.2013 17:14:52	6956,903	9,186384E-013	24.5.2013 17:14:53	6957,438	1,558699E-010	24.5.2013 17:14:53	6957,974	1,430195E-011	24.5.2013 17:14:54	6958,51	3,283723E-011
24.5.2013 17:14:54	6959,047	1,621421E-011	24.5.2013 17:14:55	6959,585	9,162049E-013	24.5.2013 17:14:55	6960,122	1,560295E-010	24.5.2013 17:14:56	6960,659	1,42709E-011	24.5.2013 17:14:56	6961,195	3,280946E-011
24.5.2013 17:14:57	6961,731	1,620944E-011	24.5.2013 17:14:57	6962,268	9,233404E-013	24.5.2013 17:14:58	6962,804	1,557007E-010	24.5.2013 17:14:58	6963,342	1,425907E-011	24.5.2013 17:14:59	6963,879	3,28105E-011
24.5.2013 17:15:00	6964,416	1,622094E-011	24.5.2013 17:15:00	6964,953	9,185374E-013	24.5.2013 17:15:01	6965,489	1,561056E-010	24.5.2013 17:15:01	6966,026	1,424292E-011	24.5.2013 17:15:02	6966,563	3,283341E-011
24.5.2013 17:15:02	6967,099	1,624829E-011	24.5.2013 17:15:03	6967,637	9,186958E-013	24.5.2013 17:15:03	6968,174	1,561201E-010	24.5.2013 17:15:04	6968,711	1,431659E-011	24.5.2013 17:15:04	6969,249	3,282776E-011
24.5.2013 17:15:05	6969,786	1,627903E-011	24.5.2013 17:15:05	6970,324	9,202963E-013	24.5.2013 17:15:06	6970,86	1,553525E-010	24.5.2013 17:15:07	6971,396	1,422424E-011	24.5.2013 17:15:07	6971,931	3,285733E-011
24.5.2013 17:15:08	6972,469	1,625121E-011	24.5.2013 17:15:08	6973,008	9,174293E-013	24.5.2013 17:15:09	6973,544	1,559974E-010	24.5.2013 17:15:09	6974,081	1,426087E-011	24.5.2013 17:15:10	6974,616	3,28423E-011
24.5.2013 17:15:10	6975,153	1,625773E-011	24.5.2013 17:15:11	6975,69	9,146919E-013	24.5.2013 17:15:11	6976,227	1,561114E-010	24.5.2013 17:15:12	6976,764	1,425785E-011	24.5.2013 17:15:12	6977,302	3,282521E-011
24.5.2013 17:15:13	6977,84	1,623949E-011	24.5.2013 17:15:13	6978,379	9,19123E-013	24.5.2013 17:15:14	6978,916	1,561055E-010	24.5.2013 17:15:15	6979,453	1,430994E-011	24.5.2013 17:15:15	6979,989	3,282769E-011
24.5.2013 17:15:16	6980,525	1,618273E-011	24.5.2013 17:15:16	6981,064	9,201706E-013	24.5.2013 17:15:17	6981,599	1,559972E-010	24.5.2013 17:15:17	6982,135	1,428339E-011	24.5.2013 17:15:18	6982,67	3,282661E-011
24.5.2013 17:15:18	6983,208	1,627323E-011	24.5.2013 17:15:19	6983,745	9,230576E-013	24.5.2013 17:15:19	6984,282	1,55449E-010	24.5.2013 17:15:20	6984,818	1,426499E-011	24.5.2013 17:15:20	6985,355	3,281725E-011
24.5.2013 17:15:21	6985,892	1,6267E-011	24.5.2013 17:15:22	6986,429	9,176944E-013	24.5.2013 17:15:22	6986,965	1,56306E-010	24.5.2013 17:15:23	6987,501	1,427075E-011	24.5.2013 17:15:23	6988,038	3,282451E-011
24.5.2013 17:15:24	6988,575	1,623645E-011	24.5.2013 17:15:24	6989,112	9,191208E-013	24.5.2013 17:15:25	6989,649	1,55391E-010	24.5.2013 17:15:25	6990,185	1,422851E-011	24.5.2013 17:15:26	6990,721	3,283494E-011
24.5.2013 17:15:26	6991,258	1,623752E-011	24.5.2013 17:15:27	6991,796	9,216473E-013	24.5.2013 17:15:27	6992,333	1,559538E-010	24.5.2013 17:15:28	6992,869	1,427222E-011	24.5.2013 17:15:29	6993,405	3,282543E-011
24.5.2013 17:15:29	6993,941	1,624653E-011	24.5.2013 17:15:30	6994,478	9,174168E-013	24.5.2013 17:15:30	6995,014	1,559004E-010	24.5.2013 17:15:31	6995,551	1,423508E-011	24.5.2013 17:15:31	6996,088	3,28336E-011
24.5.2013 17:15:32	6996,624	1,613976E-011	24.5.2013 17:15:32	6997,162	9,218464E-013	24.5.2013 17:15:33	6997,699	1,55813E-010	24.5.2013 17:15:33	6998,235	1,425269E-011	24.5.2013 17:15:34	6998,772	3,282025E-011
24.5.2013 17:15:34	6999,308	1,625287E-011	24.5.2013 17:15:35	6999,845	9,192681E-013	24.5.2013 17:15:35	7000,381	1,560832E-010	24.5.2013 17:15:36	7000,918	1,42808E-011	24.5.2013 17:15:37	7001,455	3,282716E-011
24.5.2013 17:15:37	7001,993	1,621856E-011	24.5.2013 17:15:38	7002,531	9,223523E-013	24.5.2013 17:15:38	7003,066	1,558603E-010	24.5.2013 17:15:39	7003,602	1,429545E-011	24.5.2013 17:15:39	7004,139	3,28089E-011
24.5.2013 17:15:40	7004,675	1,624331E-011	24.5.2013 17:15:40	7005,213	9,226464E-013	24.5.2013 17:15:41	7005,749	1,559981E-010	24.5.2013 17:15:41	7006,285	1,42931E-011	24.5.2013 17:15:42	7006,822	3,281583E-011
24.5.2013 17:15:42	7007,357	1,62779E-011	24.5.2013 17:15:43	7007,895	9,201606E-013	24.5.2013 17:15:44	7008,43	1,555244E-010	24.5.2013 17:15:44	7008,966	1,423965E-011	24.5.2013 17:15:45	7009,501	3,283017E-011
24.5.2013 17:15:45	7010,038	1,623067E-011	24.5.2013 17:15:46	7010,575	9,23711E-013	24.5.2013 17:15:46	7011,111	1,56224E-010	24.5.2013 17:15:47	7011,649	1,428751E-011	24.5.2013 17:15:47	7012,185	3,283241E-011
24.5.2013 17:15:48	7012,722	1,626019E-011	24.5.2013 17:15:48	7013,26	9,188806E-013	24.5.2013 17:15:49	7013,797	1,553562E-010	24.5.2013 17:15:49	7014,335	1,42544E-011	24.5.2013 17:15:50	7014,873	3,281813E-011
24.5.2013 17:15:51	7015,409	1,623138E-011	24.5.2013 17:15:51	7015,948	9,233117E-013	24.5.2013 17:15:52	7016,485	1,558531E-010	24.5.2013 17:15:52	7017,021	1,427115E-011	24.5.2013 17:15:53	7017,558	3,283719E-011
24.5.2013 17:15:53	7018,095	1,62588E-011	24.5.2013 17:15:54	7018,633	9,19704E-013	24.5.2013 17:15:54	7019,168	1,611335E-010	24.5.2013 17:15:55	7019,706	1,417156E-011	24.5.2013 17:15:55	7020,243	3,277091E-011
24.5.2013 17:15:56	7020,78	1,610282E-011	24.5.2013 17:15:56	7021,318	9,199309E-013	24.5.2013 17:15:57	7021,857	1,556895E-010	24.5.2013 17:15:58	7022,394	1,425629E-011	24.5.2013 17:15:58	7022,931	3,279889E-011
24.5.2013 17:15:59	7023,468	1,621906E-011	24.5.2013 17:15:59	7024,008	9,162623E-013	24.5.2013 17:16:00	7024,546	1,560679E-010	24.5.2013 17:16:00	7025,083	1,429642E-011	24.5.2013 17:16:01	7025,62	3,281961E-011
24.5.2013 17:16:01	7026,155	1,623649E-011	24.5.2013 17:16:02	7026,694	9,217411E-013	24.5.2013 17:16:02	7027,23	1,559367E-010	24.5.2013 17:16:03	7027,771	1,427418E-011	24.5.2013 17:16:03	7028,31	3,278774E-011
24.5.2013 17:16:04	7028,851	1,618374E-011	24.5.2013 17:16:04	7029,39	9,220531E-013	24.5.2013 17:16:05	7029,93	1,55825E-010	24.5.2013 17:16:06	7030,469	1,427726E-011	24.5.2013 17:16:06	7031,009	3,281426E-011
24.5.2013 17:16:07	7031,55	1,627246E-011	24.5.2013 17:16:07	7032,089	9,171352E-013	24.5.2013 17:16:08	7032,628	1,555314E-010	24.5.2013 17:16:08	7033,167	1,427741E-011	24.5.2013 17:16:09	7033,707	3,281695E-011
24.5.2013 17:16:09	7034,244	1,624158E-011	24.5.2013 17:16:10	7034,782	9,18447E-013	24.5.2013 17:16:10	7035,319	1,561738E-010	24.5.2013 17:16:11	7035,855	1,429145E-011	24.5.2013 17:16:11	7036,392	3,28134E-011
24.5.2013 17:16:12	7036,929	1,620947E-011	24.5.2013 17:16:13	7037,468	9,238174E-013	24.5.2013 17:16:13	7038,005	1,55449E-010	24.5.2013 17:16:14	7038,543	1,422753E-011	24.5.2013 17:16:14	7039,078	3,281655E-011
24.5.2013 17:16:15	7039,615	1,623569E-011	24.5.2013 17:16:15	7040,152	9,241089E-013	24.5.2013 17:16:16	7040,688	1,558558E-010	24.5.2013 17:16:16	7041,225	1,427042E-011	24.5.2013 17:16:17	7041,762	3,281151E-011
24.5.2013 17:16:17	7042,3	1,623502E-011	24.5.2013 17:16:18	7042,836	9,213126E-013	24.5.2013 17:16:18	7043,373	1,557914E-010	24.5.2013 17:16:19	7043,911	1,424032E-011	24.5.2013 17:16:20	7044,447	3,28271E-011
24.5.2013 17:16:20	7044,983	1,618862E-011	24.5.2013 17:16:21	7045,521	9,213924E-013	24.5.2013 17:16:21	7046,057	1,55973E-010	24.5.2013 17:16:22	7046,593	1,428461E-011	24.5.2013 17:16:22	7047,129	3,282512E-011
24.5.2013 17:16:23	7047,665	1,623119E-011	24.5.2013 17:16:23	7048,202	9,212648E-013	24.5.2013 17:16:24	7048,739	1,560274E-010	24.5.2013 17:16:24	7049,276	1,427671E-011	24.5.2013 17:16:25	7049,812	3,283545E-011
24.5.2013 17:16:25	7050,35	1,623737E-011	24.5.2013 17:16:26	7050,888	9,18258E-013	24.5.2013 17:16:27	7051,425	1,560066E-010	24.5.2013 17:16:27	7051,961	1,42938E-011	24.5.2013 17:16:28	7052,497	3,280317E-011
24.5.2013 17:16:28	7053,033	1,618302E-011	24.5.2013 17:16:29	7053,571	9,201266E-013	24.5.2013 17:16:29	7054,108	1,559407E-010	24.5.2013 17:16:30	7054,645	1,426755E-011	24.5.2013 17:16:30	7055,182	3,282018E-011
24.5.2013 17:16:31	7055,718	1,626444E-011	24.5.2013 17:16:31	7056,257	9,221658E-013	24.5.2013 17:16:32	7056,795	1,554972E-010	24.5.2013 17:16:32	7057,335	1,425781E-011	24.5.2013 17:16:33	7057,87	3,2822E-011
24.5.2013 17:16:34	7058,407	1,62624E-011	24.5.2013 17:16:34	7058,945	9,220773E-013	24.5.2013 17:16:35	7059,484	1,563167E-010	24.5.2013 17:16:35	7060,022	1,430274E-011	24.5.2013 17:16:36	7060,56	3,279382E-011
24.5.2013 17:16:36	7061,099	1,61722E-011	24.5.2013 17:16:37	7061,639	9,246642E-013	24.5.2013 17:16:37	7062,176	1,559544E-010	24.5.2013 17:16:38	7062,711	1,426249E-011	24.5.2013 17:16:38	7063,247	3,282975E-011
24.5.2013 17:16:39	7063,783	1,625504E-011	24.5.2013 17:16:39	7064,32	9,233465E-013	24.5.2013 17:16:40	7064,855	1,561168E-010	24.5.2013 17:16:40	7065,391	1,424277E-011	24.5.2013 17:16:41	7065,928	3,284064E-011
24.5.2013 17:16:42	7066,465	1,617647E-011	24.5.2013 17:16:42	7067,002	9,205029E-013	24.5.2013 17:16:43	7067,541	1,558937E-010	24.5.2013 17:16:43	7068,076	1,427307E-011	24.5.2013 17:16:44	7068,614	3,280346E-011
24.5.2013 17:16:44	7069,154	1,623364E-011	24.5.2013 17:16:45	7069,697	9,207231E-013	24.5.2013 17:16:45	7070,236	1,560295E-010	24.5.2013 17:16:46	7070,774	1,429917E-011	24.5.2013 17:16:46	7071,314	3,283034E-011
24.5.2013 17:16:47	7071,854	1,623609E-011	24.5.2013 17:16:48	7072,394	9,252565E-013	24.5.2013 17:16:48	7072,931	1,560759E-010	24.5.2013 17:16:49	7073,467	1,429108E-011	24.5.2013 17:16:49	7074,004	3,281087E-011
24.5.2013 17:16:50	7074,54	1,625979E-011	24.5.2013 17:16:50	7075,079	9,252701E-013	24.5.2013 17:16:51	7075,617	1,557444E-010	24.5.2013 17:16:51	7076,155	1,426093E-011	24.5.2013 17:16:52	7076,692	3,221662E-011
24.5.2013 17:16:52	7077,23	1,610488E-011	24.5.2013 17:16:53	7077,765	9,21284E-013	24.5.2013 17:16:53	7078,302	1,558149E-010	24.5.2013 17:16:54	7078,838	1,424301E-011	24.5.2013 17:16:54	7079,375	3,276496E-011
24.5.2013 17:16:55	7079,912	1,622253E-011	24.5.2013 17:16:56	7080,45	9,224818E-013	24.5.2013 17:16:56	7080,987	1,56013E-010	24.5.2013 17:16:57	7081,524	1,426431E-011	24.5.2013 17:16:57	7082,06	3,277347E-011
24.5.2013 17:16:58	7082,596	1,624869E-011	24.5.2013 17:16:58	7083,134	9,206829E-013	24.5.2013 17:16:59	7083,671	1,55336E-010	24.5.2013 17:16:59	7084,208	1,421685E-011	24.5.2013 17:17:00	7084,746	3,280799E-011
24.5.2013 17:17:00	7085,282	1,623451E-011	24.5.2013 17:17:01	7085,821	9,233818E-013	24.5.2013 17:17:01	7086,357	1,558657E-010	24.5.2013 17:17:02	7086,894	1,428354E-011	24.5.2013 17:17:03	7087,431	3,278412E-011
24.5.2013 17:17:03	7087,968	1,621842E-011	24.5.2013 17:17:04	7088,507	9,250847E-013	24.5.2013 17:17:04	7089,044	1,560072E-010	24.5.2013 17:17:05	7089,58	1,426093E-011	24.5.2013 17:17:05	7090,118	3,281361E-011
24.5.2013 17:17:06	7090,655	1,61681E-011	24.5.2013 17:17:06	7091,191	9,220997E-013	24.5.2013 17:17:07	7091,727	1,559669E-010	24.5.2013 17:17:07	7092,264	1,426343E-011	24.5.2013 17:17:08	7092,799	3,280914E-011
24.5.2013 17:17:08	7093,337	1,622784E-011	24.5.2013 17:17:09	7093,874	9,244112E-013	24.5.2013 17:17:10	7094,411	1,558305E-010	24.5.2013 17:17:10	7094,947	1,426285E-011	24.5.2013 17:17:11	7095,483	3,278618E-011
24.5.2013 17:17:11	7096,021	1,614017E-011	24.5.2013 17:17:12	7096,558	9,245394E-013	24.5.2013 17:17:12	7097,096	1,553018E-010	24.5.2013 17:17:13	7097,634	1,426837E-011	24.5.2013 17:17:13	7098,171	3,280141E-011
24.5.2013 17:17:14	7098,708	1,623914E-011	24.5.2013 17:17:14	7099,244	9,177782E-013	24.5.2013 17:17:15	7099,78	1,55976E-010	24.5.2013 17:17:15	7100,317	1,427612E-011	24.5.2013 17:17:16	7100,853	3,279494E-011
24.5.2013 17:17:16	7101,39	1,624309E-011	24.5.2013 17:17:17	7101,927	9,22523E-013	24.5.2013 17:17:18	7102,464	1,557322E-010	24.5.2013 17:17:18	7103,001	1,427835E-011	24.5.2013 17:17:19	7103,537	3,279979E-011
24.5.2013 17:17:19	7104,073	1,62713E-011	24.5.2013 17:17:20	7104,61	9,243735E-013	24.5.2013 17:17:20	7105,148	1,555855E-010	24.5.2013 17:17:21	7105,684	1,426459E-011	24.5.2013 17:17:21	7106,221	3,278691E-011
24.5.2013 17:17:22	7106,757	1,623896E-011	24.5.2013 17:17:22	7107,295	9,229492E-013	24.5.2013 17:17:23	7107,831	1,561744E-010	24.5.2013 17:17:23	7108,369	1,429402E-011	24.5.2013 17:17:24	7108,906	3,281169E-011
24.5.2013 17:17:25	7109,442	1,621898E-011	24.5.2013 17:17:25	7109,98	9,245227E-013	24.5.2013 17:17:26	7110,517	1,560215E-010	24.5.2013 17:17:26	7111,055	1,429038E-011	24.5.2013 17:17:27	7111,591	3,279352E-011
24.5.2013 17:17:27	7112,129	1,625085E-011	24.5.2013 17:17:28	7112,666	9,244934E-013	24.5.2013 17:17:28	7113,204	1,556492E-010	24.5.2013 17:17:29	7113,74	1,423718E-011	24.5.2013 17:17:29	7114,277	3,280243E-011
24.5.2013 17:17:30	7114,813	1,61508E-011	24.5.2013 17:17:30	7115,349	9,237117E-013	24.5.2013 17:17:31	7115,886	1,557627E-010	24.5.2013 17:17:32	7116,422	1,425641E-011	24.5.2013 17:17:32	7116,959	3,278965E-011
24.5.2013 17:17:33	7117,495	1,624925E-011	24.5.2013 17:17:33	7118,036	9,280704E-013	24.5.2013 17:17:34	7118,573	1,561315E-010	24.5.2013 17:17:34	7119,11	1,428552E-011	24.5.2013 17:17:35	7119,646	3,281179E-011
24.5.2013 17:17:35	7120,184	1,61606E-011	24.5.2013 17:17:36	7120,722	9,27704E-013	24.5.2013 17:17:36	7121,258	1,555326E-010	24.5.2013 17:17:37	7121,794	1,427308E-011	24.5.2013 17:17:37	7122,33	3,279533E-011
24.5.2013 17:17:38	7122,869	1,621924E-011	24.5.2013 17:17:39	7123,408	9,215207E-013	24.5.2013 17:17:39	7123,947	1,560094E-010	24.5.2013 17:17:40	7124,485	1,426383E-011	24.5.2013 17:17:40	7125,025	3,277876E-011
24.5.2013 17:17:41	7125,564	1,622129E-011	24.5.2013 17:17:41	7126,104	9,249697E-013	24.5.2013 17:17:42	7126,641	1,559605E-010	24.5.2013 17:17:42	7127,18	1,426166E-011	24.5.2013 17:17:43	7127,715	3,278549E-011
24.5.2013 17:17:43	7128,253	1,61635E-011	24.5.2013 17:17:44	7128,79	9,254628E-013	24.5.2013 17:17:44	7129,327	1,552235E-010	24.5.2013 17:17:45	7129,865	1,425739E-011	24.5.2013 17:17:46	7130,401	3,279652E-011
24.5.2013 17:17:46	7130,937	1,624179E-011	24.5.2013 17:17:47	7131,475	9,257008E-013	24.5.2013 17:17:47	7132,013	1,559899E-010	24.5.2013 17:17:48	7132,548	1,42685E-011	24.5.2013 17:17:48	7133,09	3,279016E-011
24.5.2013 17:17:49	7133,629	1,633331E-011	24.5.2013 17:17:49	7134,17	9,341293E-013	24.5.2013 17:17:50	7134,709	1,557958E-010	24.5.2013 17:17:50	7135,247	1,427332E-011	24.5.2013 17:17:51	7135,786	3,277247E-011
24.5.2013 17:17:51	7136,325	1,614492E-011	24.5.2013 17:17:52	7136,867	9,265682E-013	24.5.2013 17:17:53	7137,406	1,559724E-010	24.5.2013 17:17:53	7137,945	1,427579E-011	24.5.2013 17:17:54	7138,481	3,27854E-011
24.5.2013 17:17:54	7139,017	1,625674E-011	24.5.2013 17:17:55	7139,555	9,249896E-013	24.5.2013 17:17:55	7140,092	1,559074E-010	24.5.2013 17:17:56	7140,63	1,428006E-011	24.5.2013 17:17:56	7141,165	3,277637E-011
24.5.2013 17:17:57	7141,703	1,613847E-011	24.5.2013 17:17:57	7142,242	9,219701E-013	24.5.2013 17:17:58	7142,779	1,552949E-010	24.5.2013 17:17:58	7143,316	1,425857E-011	24.5.2013 17:17:59	7143,852	3,277198E-011
24.5.2013 17:17:59	7144,389	1,623642E-011	24.5.2013 17:18:00	7144,928	9,230519E-013	24.5.2013 17:18:01	7145,465	1,559963E-010	24.5.2013 17:18:01	7146	1,428956E-011	24.5.2013 17:18:02	7146,538	3,276435E-011
24.5.2013 17:18:02	7147,073	1,616936E-011	24.5.2013 17:18:03	7147,611	9,278183E-013	24.5.2013 17:18:03	7148,147	1,552436E-010	24.5.2013 17:18:04	7148,684	1,42222E-011	24.5.2013 17:18:04	7149,219	3,278175E-011
24.5.2013 17:18:05	7149,756	1,622079E-011	24.5.2013 17:18:05	7150,293	9,235343E-013	24.5.2013 17:18:06	7150,831	1,559705E-010	24.5.2013 17:18:06	7151,368	1,426123E-011	24.5.2013 17:18:07	7151,904	3,278575E-011
24.5.2013 17:18:08	7152,441	1,624557E-011	24.5.2013 17:18:08	7152,978	9,258364E-013	24.5.2013 17:18:09	7153,515	1,554676E-010	24.5.2013 17:18:09	7154,051	1,426608E-011	24.5.2013 17:18:10	7154,588	3,278451E-011
24.5.2013 17:18:10	7155,124	1,622236E-011	24.5.2013 17:18:11	7155,662	9,245477E-013	24.5.2013 17:18:11	7156,197	1,562379E-010	24.5.2013 17:18:12	7156,734	1,426798E-011	24.5.2013 17:18:12	7157,271	3,281247E-011
24.5.2013 17:18:13	7157,807	1,616218E-011	24.5.2013 17:18:13	7158,345	9,289904E-013	24.5.2013 17:18:14	7158,881	1,558104E-010	24.5.2013 17:18:15	7159,418	1,427728E-011	24.5.2013 17:18:15	7159,955	3,2782E-011
24.5.2013 17:18:16	7160,491	1,621502E-011	24.5.2013 17:18:16	7161,027	9,269127E-013	24.5.2013 17:18:17	7161,562	1,558341E-010	24.5.2013 17:18:17	7162,098	1,426437E-011	24.5.2013 17:18:18	7162,633	3,277366E-011
24.5.2013 17:18:18	7163,17	1,621465E-011	24.5.2013 17:18:19	7163,707	9,262683E-013	24.5.2013 17:18:19	7164,245	1,554181E-010	24.5.2013 17:18:20	7164,783	1,421668E-011	24.5.2013 17:18:20	7165,32	3,278292E-011
24.5.2013 17:18:21	7165,857	1,623891E-011	24.5.2013 17:18:22	7166,396	9,261645E-013	24.5.2013 17:18:22	7166,932	1,558781E-010	24.5.2013 17:18:23	7167,468	1,427023E-011	24.5.2013 17:18:23	7168,004	3,277949E-011
24.5.2013 17:18:24	7168,541	1,624777E-011	24.5.2013 17:18:24	7169,078	9,231192E-013	24.5.2013 17:18:25	7169,615	1,560072E-010	24.5.2013 17:18:25	7170,151	1,42908E-011	24.5.2013 17:18:26	7170,688	3,278541E-011
24.5.2013 17:18:26	7171,224	1,61681E-011	24.5.2013 17:18:27	7171,762	9,234928E-013	24.5.2013 17:18:27	7172,299	1,559422E-010	24.5.2013 17:18:28	7172,835	1,427549E-011	24.5.2013 17:18:28	7173,371	3,276865E-011
24.5.2013 17:18:29	7173,907	1,624893E-011	24.5.2013 17:18:30	7174,445	9,281378E-013	24.5.2013 17:18:30	7174,981	1,557853E-010	24.5.2013 17:18:31	7175,519	1,42641E-011	24.5.2013 17:18:31	7176,054	3,276807E-011
24.5.2013 17:18:32	7176,591	1,622565E-011	24.5.2013 17:18:32	7177,129	9,271013E-013	24.5.2013 17:18:33	7177,666	1,558329E-010	24.5.2013 17:18:33	7178,203	1,426865E-011	24.5.2013 17:18:34	7178,738	3,275673E-011
24.5.2013 17:18:34	7179,275	1,615664E-011	24.5.2013 17:18:35	7179,812	9,270699E-013	24.5.2013 17:18:35	7180,348	1,553302E-010	24.5.2013 17:18:36	7180,885	1,425363E-011	24.5.2013 17:18:37	7181,422	3,276104E-011
24.5.2013 17:18:37	7181,957	1,621142E-011	24.5.2013 17:18:38	7182,495	9,258647E-013	24.5.2013 17:18:38	7183,032	1,55922E-010	24.5.2013 17:18:39	7183,569	1,428864E-011	24.5.2013 17:18:39	7184,105	3,278697E-011
24.5.2013 17:18:40	7184,642	1,6259E-011	24.5.2013 17:18:40	7185,18	9,247519E-013	24.5.2013 17:18:41	7185,718	1,554658E-010	24.5.2013 17:18:41	7186,255	1,421643E-011	24.5.2013 17:18:42	7186,792	3,27916E-011
24.5.2013 17:18:42	7187,329	1,621536E-011	24.5.2013 17:18:43	7187,866	9,295287E-013	24.5.2013 17:18:44	7188,405	1,558132E-010	24.5.2013 17:18:44	7188,944	1,426782E-011	24.5.2013 17:18:45	7189,483	3,279065E-011
24.5.2013 17:18:45	7190,02	1,62587E-011	24.5.2013 17:18:46	7190,561	9,308401E-013	24.5.2013 17:18:46	7191,099	1,555896E-010	24.5.2013 17:18:47	7191,638	1,419772E-011	24.5.2013 17:18:47	7192,176	3,272241E-011
24.5.2013 17:18:48	7192,712	1,619036E-011	24.5.2013 17:18:48	7193,25	9,272959E-013	24.5.2013 17:18:49	7193,786	1,559633E-010	24.5.2013 17:18:49	7194,323	1,426914E-011	24.5.2013 17:18:50	7194,86	3,276382E-011
24.5.2013 17:18:51	7195,398	1,618373E-011	24.5.2013 17:18:51	7195,935	9,255482E-013	24.5.2013 17:18:52	7196,472	1,558986E-010	24.5.2013 17:18:52	7197,007	1,427338E-011	24.5.2013 17:18:53	7197,546	3,27488E-011
24.5.2013 17:18:53	7198,082	1,627785E-011	24.5.2013 17:18:54	7198,621	9,267882E-013	24.5.2013 17:18:54	7199,159	1,558794E-010	24.5.2013 17:18:55	7199,695	1,426575E-011	24.5.2013 17:18:55	7200,234	3,275626E-011
24.5.2013 17:18:56	7200,77	1,622198E-011	24.5.2013 17:18:56	7201,309	9,241488E-013	24.5.2013 17:18:57	7201,845	1,55973E-010	24.5.2013 17:18:57	7202,382	1,428312E-011	24.5.2013 17:18:58	7202,918	3,276323E-011
24.5.2013 17:18:59	7203,457	1,619772E-011	24.5.2013 17:18:59	7203,995	9,240757E-013	24.5.2013 17:19:00	7204,533	1,559691E-010	24.5.2013 17:19:00	7205,071	1,426975E-011	24.5.2013 17:19:01	7205,609	3,276844E-011
24.5.2013 17:19:01	7206,148	1,614281E-011	24.5.2013 17:19:02	7206,687	9,256087E-013	24.5.2013 17:19:02	7207,226	1,553022E-010	24.5.2013 17:19:03	7207,762	1,424765E-011	24.5.2013 17:19:03	7208,3	3,275365E-011
24.5.2013 17:19:04	7208,837	1,622537E-011	24.5.2013 17:19:04	7209,375	9,323272E-013	24.5.2013 17:19:05	7209,91	1,559305E-010	24.5.2013 17:19:06	7210,448	1,425559E-011	24.5.2013 17:19:06	7210,985	3,275581E-011
24.5.2013 17:19:07	7211,524	1,626342E-011	24.5.2013 17:19:07	7212,062	9,287866E-013	24.5.2013 17:19:08	7212,599	1,556007E-010	24.5.2013 17:19:08	7213,136	1,425339E-011	24.5.2013 17:19:09	7213,672	3,275444E-011
24.5.2013 17:19:09	7214,209	1,621597E-011	24.5.2013 17:19:10	7214,747	9,258619E-013	24.5.2013 17:19:10	7215,284	1,561202E-010	24.5.2013 17:19:11	7215,821	1,422348E-011	24.5.2013 17:19:11	7216,358	3,276246E-011
24.5.2013 17:19:12	7216,894	1,622979E-011	24.5.2013 17:19:13	7217,431	9,33068E-013	24.5.2013 17:19:13	7217,967	1,560881E-010	24.5.2013 17:19:14	7218,503	1,427835E-011	24.5.2013 17:19:14	7219,039	3,275171E-011
24.5.2013 17:19:15	7219,575	1,616539E-011	24.5.2013 17:19:15	7220,112	9,272864E-013	24.5.2013 17:19:16	7220,647	1,558723E-010	24.5.2013 17:19:16	7221,184	1,426587E-011	24.5.2013 17:19:17	7221,72	3,275751E-011
24.5.2013 17:19:17	7222,258	1,626593E-011	24.5.2013 17:19:18	7222,795	9,275485E-013	24.5.2013 17:19:18	7223,333	1,563213E-010	24.5.2013 17:19:19	7223,87	1,423831E-011	24.5.2013 17:19:20	7224,407	3,276421E-011
24.5.2013 17:19:20	7224,943	1,614434E-011	24.5.2013 17:19:21	7225,478	9,257904E-013	24.5.2013 17:19:21	7226,015	1,557648E-010	24.5.2013 17:19:22	7226,55	1,425049E-011	24.5.2013 17:19:22	7227,088	3,274706E-011
24.5.2013 17:19:23	7227,624	1,622057E-011	24.5.2013 17:19:23	7228,162	9,278047E-013	24.5.2013 17:19:24	7228,7	1,559893E-010	24.5.2013 17:19:24	7229,238	1,425409E-011	24.5.2013 17:19:25	7229,774	3,274988E-011
24.5.2013 17:19:25	7230,311	1,624139E-011	24.5.2013 17:19:26	7230,847	9,2957E-013	24.5.2013 17:19:26	7231,384	1,559529E-010	24.5.2013 17:19:27	7231,92	1,428168E-011	24.5.2013 17:19:28	7232,456	3,275727E-011
24.5.2013 17:19:28	7232,991	1,61838E-011	24.5.2013 17:19:29	7233,529	9,28392E-013	24.5.2013 17:19:29	7234,067	1,55843E-010	24.5.2013 17:19:30	7234,605	1,425858E-011	24.5.2013 17:19:30	7235,142	3,277005E-011
24.5.2013 17:19:31	7235,679	1,616023E-011	24.5.2013 17:19:31	7236,216	9,289874E-013	24.5.2013 17:19:32	7236,752	1,554936E-010	24.5.2013 17:19:32	7237,289	1,424469E-011	24.5.2013 17:19:33	7237,825	3,275606E-011
