0000004391,scans,0000000078,DataLength
"header",0000000023,"lines"
"Date",11/19/2024,"Time",10:00:58 AM
"ID","HAL RC RGA 201 #15522","Version",3
"Scans",4
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Faraday","mass",14.00,14.00,0.01,100.000%,100.000%,0.623000,1.000000,
"Scan 2","RGA","Faraday","mass",31.50,31.50,0.01,100.000%,100.000%,0.860000,1.000000,
"Scan 3","RGA","Faraday","mass",39.50,39.50,0.01,100.000%,100.000%,1.200000,1.000000,
"Scan 4","RGA","Faraday","mass",43.50,43.50,0.01,100.000%,100.000%,1.400000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",-100,"%"
"electron-energy",70.0,"V"
"emission",250.000,"uA"
"focus",-90,"V"
"mass",31.99,"amu"
"mode-change-delay",1000,"ms"
"multiplier",975,"V"
"resolution",0,"%"
"Data",4
"Time","ms","Nitrogen","Oxygen","Argon","Carbon dioxide",
05:59:46,  21586010,  1.24844e-08,  1.09122e-07,  5.76244e-09,  2.16156e-09,
05:59:55,  21595294,  1.24610e-08,  1.08910e-07,  5.66390e-09,  2.18209e-09,
06:00:04,  21604576,  1.17739e-08,  1.06520e-07,  5.55128e-09,  2.21146e-09,
06:00:13,  21613860,  1.22090e-08,  1.04328e-07,  5.60279e-09,  2.27713e-09,
06:00:23,  21623140,  1.18481e-08,  1.06587e-07,  5.59845e-09,  2.26052e-09,
06:00:32,  21632424,  1.17300e-08,  1.05904e-07,  5.54200e-09,  2.27951e-09,
06:00:41,  21641708,  1.16853e-08,  1.05001e-07,  5.58432e-09,  2.29169e-09,
06:00:50,  21650988,  1.19398e-08,  1.04162e-07,  5.61116e-09,  2.32041e-09,
06:01:00,  21660272,  1.22671e-08,  1.02704e-07,  5.67950e-09,  2.33356e-09,
06:01:09,  21669556,  1.16199e-08,  1.04141e-07,  5.61097e-09,  2.39629e-09,
06:01:18,  21678836,  1.22255e-08,  1.01827e-07,  5.59638e-09,  2.39788e-09,
06:01:28,  21688120,  1.15990e-08,  1.02869e-07,  5.50778e-09,  2.39649e-09,
06:01:37,  21697402,  1.14475e-08,  1.03056e-07,  5.42918e-09,  2.43376e-09,
06:01:46,  21706684,  1.15307e-08,  1.00333e-07,  5.48063e-09,  2.45579e-09,
06:01:55,  21715968,  1.16862e-08,  1.00457e-07,  5.47436e-09,  2.45632e-09,
06:02:05,  21725250,  1.17310e-08,  1.00615e-07,  5.43986e-09,  2.43850e-09,
06:02:14,  21734532,  1.13470e-08,  1.00957e-07,  5.45016e-09,  2.34953e-09,
06:02:23,  21743816,  1.14078e-08,  1.01464e-07,  5.43551e-09,  2.26001e-09,
06:02:33,  21753100,  1.14018e-08,  1.01814e-07,  5.44528e-09,  2.21031e-09,
06:02:42,  21762380,  1.14598e-08,  1.02768e-07,  5.47632e-09,  2.11096e-09,
06:02:51,  21771664,  1.14945e-08,  1.03139e-07,  5.44074e-09,  2.08604e-09,
06:03:00,  21780948,  1.14850e-08,  1.03648e-07,  5.44573e-09,  1.98973e-09,
06:03:10,  21790228,  1.15098e-08,  1.03880e-07,  5.46866e-09,  1.92041e-09,
06:03:19,  21799512,  1.14586e-08,  1.04404e-07,  5.44277e-09,  1.93280e-09,
06:03:28,  21808794,  1.15613e-08,  1.05031e-07,  5.44377e-09,  1.86985e-09,
06:03:38,  21818076,  1.14992e-08,  1.05167e-07,  5.48083e-09,  1.83917e-09,
06:03:47,  21827360,  1.14794e-08,  1.05392e-07,  5.45798e-09,  1.76973e-09,
06:03:56,  21836642,  1.14552e-08,  1.05585e-07,  5.46044e-09,  1.77016e-09,
06:04:05,  21845924,  1.14700e-08,  1.05454e-07,  5.39156e-09,  1.71535e-09,
06:04:15,  21855208,  1.14331e-08,  1.05911e-07,  5.41033e-09,  1.68669e-09,
06:04:24,  21864490,  1.13888e-08,  1.06042e-07,  5.42123e-09,  1.68417e-09,
06:04:33,  21873772,  1.14107e-08,  1.06201e-07,  5.42526e-09,  1.65903e-09,
06:04:43,  21883056,  1.14482e-08,  1.06467e-07,  5.41986e-09,  1.63240e-09,
06:04:52,  21892340,  1.13794e-08,  1.06387e-07,  5.39480e-09,  1.67496e-09,
06:05:01,  21901620,  1.14500e-08,  1.06615e-07,  5.39325e-09,  1.69284e-09,
06:05:10,  21910904,  1.14086e-08,  1.06829e-07,  5.41155e-09,  1.64452e-09,
06:05:20,  21920186,  1.13950e-08,  1.06971e-07,  5.39598e-09,  1.56711e-09,
06:05:29,  21929468,  1.13836e-08,  1.06679e-07,  5.35524e-09,  1.61473e-09,
06:05:38,  21938752,  1.13599e-08,  1.07025e-07,  5.37464e-09,  1.60753e-09,
06:05:48,  21948034,  1.13871e-08,  1.07042e-07,  5.39960e-09,  1.62403e-09,
06:05:57,  21957316,  1.13615e-08,  1.07215e-07,  5.39315e-09,  1.61953e-09,
06:06:06,  21966600,  1.13713e-08,  1.06640e-07,  5.36052e-09,  1.63626e-09,
06:06:15,  21975882,  1.14340e-08,  1.06618e-07,  5.41327e-09,  1.68111e-09,
06:06:25,  21985164,  1.14307e-08,  1.06365e-07,  5.40627e-09,  1.68679e-09,
06:06:34,  21994448,  1.14551e-08,  1.05940e-07,  5.42452e-09,  1.76063e-09,
06:06:43,  22003730,  1.14223e-08,  1.05461e-07,  5.36190e-09,  1.80651e-09,
06:06:53,  22013012,  1.13684e-08,  1.04965e-07,  5.41713e-09,  1.85856e-09,
06:07:02,  22022296,  1.14127e-08,  1.04308e-07,  5.38036e-09,  1.90423e-09,
06:07:11,  22031580,  1.13787e-08,  1.04059e-07,  5.38186e-09,  1.94320e-09,
06:07:20,  22040860,  1.13830e-08,  1.03688e-07,  5.38019e-09,  1.98346e-09,
06:07:30,  22050144,  1.12528e-08,  1.02747e-07,  5.34219e-09,  2.01031e-09,
06:07:39,  22059428,  1.13180e-08,  1.02469e-07,  5.30018e-09,  2.00839e-09,
06:07:48,  22068708,  1.12251e-08,  1.01703e-07,  5.29541e-09,  2.04787e-09,
06:07:57,  22077992,  1.11632e-08,  1.01601e-07,  5.31498e-09,  2.12139e-09,
06:08:07,  22087274,  1.12515e-08,  1.01581e-07,  5.31853e-09,  2.13040e-09,
06:08:16,  22096556,  1.12072e-08,  1.01076e-07,  5.30621e-09,  2.17751e-09,
06:08:25,  22105840,  1.12035e-08,  1.00526e-07,  5.28213e-09,  2.19274e-09,
06:08:35,  22115122,  1.11691e-08,  9.99053e-08,  5.26322e-09,  2.19039e-09,
06:08:44,  22124404,  1.11381e-08,  9.97959e-08,  5.27018e-09,  2.23529e-09,
06:08:53,  22133688,  1.11415e-08,  9.93060e-08,  5.26507e-09,  2.25922e-09,
06:09:02,  22142030,  1.11643e-08,  9.92567e-08,  5.27488e-09,  2.32639e-09,
06:09:11,  22151312,  1.11997e-08,  9.89842e-08,  5.30775e-09,  2.33560e-09,
06:09:19,  22159656,  1.23761e-08,  1.05317e-07,  5.28947e-09,  2.35411e-09,
06:09:28,  22168940,  1.11495e-08,  9.86147e-08,  5.26543e-09,  2.37418e-09,
06:09:38,  22178220,  1.11562e-08,  9.80694e-08,  5.23839e-09,  2.38705e-09,
06:09:47,  22187504,  1.10907e-08,  9.77185e-08,  5.25681e-09,  2.43576e-09,
06:09:56,  22196786,  1.05592e-08,  8.82731e-08,  4.38769e-09,  2.17253e-09,
06:10:06,  22206068,  8.00254e-09,  6.54717e-08,  3.22754e-09,  1.99547e-09,
06:10:15,  22215352,  6.41565e-09,  5.28357e-08,  2.58154e-09,  1.86188e-09,
06:10:24,  22224634,  5.41066e-09,  4.56164e-08,  2.20464e-09,  1.76636e-09,
06:10:33,  22233916,  4.75663e-09,  4.08967e-08,  1.93136e-09,  1.72654e-09,
06:10:43,  22243200,  4.27573e-09,  3.75436e-08,  1.74607e-09,  1.66142e-09,
06:10:52,  22252482,  3.94016e-09,  3.53287e-08,  1.59967e-09,  1.64767e-09,
06:11:01,  22261764,  3.72109e-09,  3.36570e-08,  1.46023e-09,  1.63716e-09,
06:11:11,  22271048,  3.50531e-09,  3.23388e-08,  1.41856e-09,  1.58849e-09,
06:11:20,  22280330,  3.42663e-09,  3.10303e-08,  1.35783e-09,  1.58391e-09,
06:11:29,  22289612,  3.24520e-09,  3.02445e-08,  1.30239e-09,  1.58257e-09,
06:11:38,  22298896,  3.12376e-09,  2.92593e-08,  1.24473e-09,  1.55219e-09,
06:11:48,  22308178,  3.07303e-09,  2.84537e-08,  1.19586e-09,  1.54862e-09,
06:11:57,  22317460,  3.00369e-09,  2.78350e-08,  1.14862e-09,  1.51789e-09,
06:12:06,  22326744,  2.90509e-09,  2.73749e-08,  1.14264e-09,  1.49926e-09,
06:12:16,  22336026,  2.85437e-09,  2.68795e-08,  1.10580e-09,  1.47254e-09,
06:12:25,  22345308,  2.94713e-09,  3.61124e-08,  3.05561e-09,  2.51643e-09,
06:12:34,  22354592,  1.11585e-08,  1.14465e-07,  6.70438e-09,  3.20175e-09,
06:12:43,  22363874,  1.49278e-08,  1.25281e-07,  7.93209e-09,  3.32870e-09,
06:12:53,  22373156,  1.64888e-08,  1.49499e-07,  8.43450e-09,  3.76968e-09,
06:13:01,  22381940,  1.71404e-08,  1.53624e-07,  8.69050e-09,  3.63083e-09,
06:13:09,  22389252,  1.77695e-08,  1.58999e-07,  8.96808e-09,  3.53727e-09,
06:13:16,  22396034,  1.80369e-08,  1.62999e-07,  9.10158e-09,  3.54042e-09,
06:13:20,  22400816,  2.14697e-08,  1.74124e-07,  9.66483e-09,  3.51141e-09,
06:13:25,  22405600,  1.97571e-08,  1.70249e-07,  9.42858e-09,  3.52153e-09,
06:13:30,  22410382,  2.04108e-08,  1.73999e-07,  9.65983e-09,  3.57570e-09,
06:13:35,  22415164,  2.13369e-08,  1.79999e-07,  9.81883e-09,  3.55146e-09,
06:13:39,  22419946,  2.13348e-08,  1.79874e-07,  9.91067e-09,  3.55377e-09,
06:13:44,  22424728,  2.14255e-08,  1.83749e-07,  1.01347e-08,  3.55410e-09,
06:13:49,  22429512,  2.07708e-08,  1.86749e-07,  1.01783e-08,  3.69774e-09,
06:13:54,  22434294,  2.07870e-08,  1.86374e-07,  1.05176e-08,  3.70658e-09,
06:13:59,  22439076,  2.23422e-08,  1.94249e-07,  1.06571e-08,  3.73129e-09,
06:14:03,  22443858,  2.40287e-08,  1.99624e-07,  1.12908e-08,  3.67446e-09,
06:14:08,  22448640,  2.21384e-08,  1.71874e-07,  9.30375e-09,  3.29356e-09,
06:14:13,  22453424,  1.73554e-08,  1.34999e-07,  7.34197e-09,  3.02389e-09,
06:14:18,  22458204,  1.41353e-08,  1.08500e-07,  5.73837e-09,  2.77966e-09,
06:14:26,  22466458,  1.03586e-08,  8.06248e-08,  4.24855e-09,  2.57419e-09,
06:14:35,  22475240,  9.37756e-09,  6.80240e-08,  3.37161e-09,  2.47507e-09,
06:14:44,  22484524,  7.22775e-09,  5.68186e-08,  2.86576e-09,  2.43711e-09,
06:14:53,  22493806,  6.33197e-09,  4.98328e-08,  2.48116e-09,  2.40100e-09,
06:15:03,  22503088,  6.17766e-09,  5.94623e-08,  3.82753e-09,  2.86228e-09,
06:15:12,  22512372,  1.00280e-08,  9.65466e-08,  5.47774e-09,  3.10335e-09,
06:15:21,  22521654,  1.20127e-08,  1.08172e-07,  6.05861e-09,  3.13557e-09,
06:15:30,  22530936,  1.30294e-08,  1.07643e-07,  6.07931e-09,  3.14231e-09,
06:15:40,  22540220,  1.30896e-08,  1.08268e-07,  6.10465e-09,  3.12504e-09,
06:15:49,  22549502,  1.27232e-08,  1.08408e-07,  6.49182e-09,  3.11459e-09,
06:15:58,  22558784,  1.36185e-08,  1.12008e-07,  6.34417e-09,  3.11216e-09,
06:16:08,  22568068,  1.29588e-08,  1.08391e-07,  6.39943e-09,  3.10638e-09,
06:16:17,  22577350,  1.30821e-08,  1.12389e-07,  6.34918e-09,  3.06421e-09,
06:16:26,  22586632,  1.45435e-08,  1.12352e-07,  6.35941e-09,  3.08861e-09,
06:16:35,  22595916,  1.27154e-08,  1.07037e-07,  6.09232e-09,  3.07268e-09,
06:16:45,  22605198,  1.26848e-08,  1.24827e-07,  6.52904e-09,  3.06749e-09,
06:16:54,  22614480,  1.26968e-08,  1.06750e-07,  6.46260e-09,  3.09066e-09,
06:17:03,  22623264,  1.37743e-08,  1.10250e-07,  6.16486e-09,  3.05231e-09,
06:17:12,  22632046,  1.25403e-08,  1.05250e-07,  6.45258e-09,  3.08499e-09,
06:17:20,  22640828,  1.34510e-08,  1.07375e-07,  6.23222e-09,  3.08939e-09,
06:17:29,  22649612,  1.27071e-08,  1.05375e-07,  6.47246e-09,  3.08551e-09,
06:17:38,  22658394,  1.37090e-08,  1.08750e-07,  6.05318e-09,  3.07986e-09,
06:17:47,  22667176,  1.30955e-08,  1.08750e-07,  6.15065e-09,  3.06423e-09,
06:17:55,  22675960,  1.29257e-08,  1.03375e-07,  6.35729e-09,  3.08622e-09,
06:18:04,  22684742,  1.23502e-08,  1.08937e-07,  6.08050e-09,  3.09106e-09,
06:18:14,  22694024,  1.23564e-08,  1.03957e-07,  6.23478e-09,  3.13245e-09,
06:18:23,  22703308,  1.36055e-08,  1.08368e-07,  6.28653e-09,  3.16269e-09,
06:18:32,  22712588,  1.35138e-08,  1.06061e-07,  6.21807e-09,  3.14636e-09,
06:18:41,  22721872,  1.49595e-08,  1.07356e-07,  5.93194e-09,  3.22373e-09,
06:18:51,  22731156,  1.43952e-08,  1.07934e-07,  6.06267e-09,  3.24696e-09,
06:19:00,  22740436,  1.23265e-08,  1.02786e-07,  6.50545e-09,  3.28246e-09,
06:19:09,  22749720,  1.35882e-08,  1.07972e-07,  6.05855e-09,  3.25769e-09,
06:19:19,  22759004,  1.23072e-08,  1.02593e-07,  5.91726e-09,  3.23599e-09,
06:19:28,  22768284,  1.38995e-08,  1.04511e-07,  5.93021e-09,  3.21019e-09,
06:19:37,  22777568,  1.45809e-08,  1.05590e-07,  6.06202e-09,  3.21686e-09,
06:19:46,  22786852,  1.22682e-08,  1.02529e-07,  5.91658e-09,  3.17335e-09,
06:19:56,  22796134,  1.22507e-08,  1.02673e-07,  5.91114e-09,  3.16730e-09,
06:20:05,  22805416,  1.23582e-08,  1.02711e-07,  5.93225e-09,  3.13197e-09,
06:20:14,  22814700,  1.23462e-08,  1.11583e-07,  5.92742e-09,  3.11314e-09,
06:20:23,  22823982,  1.22209e-08,  1.01348e-07,  5.83837e-09,  3.10724e-09,
06:20:33,  22833264,  1.21826e-08,  1.01751e-07,  5.85469e-09,  3.11181e-09,
06:20:42,  22842548,  1.21933e-08,  1.01593e-07,  6.14789e-09,  3.11540e-09,
06:20:51,  22851830,  1.23074e-08,  1.11348e-07,  5.87963e-09,  3.08829e-09,
06:21:01,  22861112,  1.21664e-08,  1.01560e-07,  5.77568e-09,  3.10853e-09,
06:21:10,  22870396,  1.24113e-08,  1.01531e-07,  6.00513e-09,  3.11034e-09,
06:21:19,  22879676,  1.35758e-08,  1.05749e-07,  5.82372e-09,  3.08247e-09,
06:21:28,  22888960,  1.22831e-08,  1.00949e-07,  5.77367e-09,  3.07235e-09,
06:21:38,  22898244,  1.20208e-08,  1.00658e-07,  5.75253e-09,  3.09062e-09,
06:21:46,  22906584,  1.20801e-08,  1.10747e-07,  5.80257e-09,  3.06884e-09,
06:21:55,  22915868,  1.34340e-08,  1.05308e-07,  5.84490e-09,  3.09091e-09,
06:22:05,  22925152,  1.33615e-08,  1.01744e-07,  6.03196e-09,  3.08895e-09,
06:22:14,  22934434,  1.19485e-08,  9.98669e-08,  5.67142e-09,  3.09377e-09,
06:22:23,  22943716,  1.20423e-08,  9.98779e-08,  5.71573e-09,  3.08329e-09,
06:22:33,  22953000,  1.19097e-08,  1.00927e-07,  5.87455e-09,  3.07907e-09,
06:22:42,  22962282,  1.18701e-08,  9.95857e-08,  5.68738e-09,  3.07518e-09,
06:22:50,  22970624,  1.18562e-08,  9.94864e-08,  5.65244e-09,  3.08581e-09,
06:22:59,  22979908,  1.18707e-08,  9.93428e-08,  5.67192e-09,  3.12716e-09,
06:23:09,  22989188,  1.19240e-08,  9.90959e-08,  5.67087e-09,  3.14837e-09,
06:23:18,  22998472,  1.18439e-08,  9.84623e-08,  5.61260e-09,  3.18599e-09,
06:23:27,  23007756,  1.17917e-08,  9.76983e-08,  5.60174e-09,  3.22631e-09,
06:23:37,  23017036,  1.17716e-08,  9.72147e-08,  5.55975e-09,  3.27508e-09,
06:23:46,  23026320,  1.16676e-08,  9.63045e-08,  5.57025e-09,  3.29436e-09,
06:23:55,  23035604,  1.37851e-08,  1.02412e-07,  5.80541e-09,  3.33327e-09,
06:24:04,  23044884,  1.23452e-08,  9.61421e-08,  5.87598e-09,  3.36099e-09,
06:24:14,  23054168,  1.16140e-08,  9.49772e-08,  5.48849e-09,  3.38341e-09,
06:24:23,  23063450,  1.15285e-08,  9.44271e-08,  5.47055e-09,  3.40953e-09,
06:24:32,  23072734,  1.15575e-08,  9.43567e-08,  5.49615e-09,  3.44255e-09,
06:24:42,  23082016,  1.15472e-08,  9.39529e-08,  5.49615e-09,  3.43456e-09,
06:24:51,  23091300,  1.15128e-08,  9.37428e-08,  6.20814e-09,  3.48789e-09,
06:25:00,  23100582,  1.15954e-08,  9.39671e-08,  5.68715e-09,  3.49656e-09,
06:25:09,  23109864,  1.15292e-08,  9.34450e-08,  5.75278e-09,  3.51196e-09,
06:25:19,  23119148,  1.14703e-08,  9.25099e-08,  5.52437e-09,  3.53234e-09,
06:25:28,  23128428,  1.14344e-08,  9.18490e-08,  5.40466e-09,  3.53032e-09,
06:25:37,  23137712,  1.32583e-08,  9.57287e-08,  5.36933e-09,  3.53335e-09,
06:25:46,  23146996,  1.12588e-08,  8.97998e-08,  5.31860e-09,  3.57970e-09,
06:25:56,  23156276,  1.12077e-08,  8.98452e-08,  5.32713e-09,  3.56061e-09,
06:26:05,  23165560,  1.12265e-08,  8.94787e-08,  5.35091e-09,  3.59434e-09,
06:26:14,  23174844,  1.12726e-08,  8.91216e-08,  5.35620e-09,  3.57867e-09,
06:26:24,  23184124,  1.12065e-08,  8.87178e-08,  5.29690e-09,  3.59990e-09,
06:26:33,  23193408,  1.11895e-08,  8.87162e-08,  5.37012e-09,  3.62850e-09,
06:26:42,  23202690,  1.13083e-08,  8.94006e-08,  5.38034e-09,  3.65781e-09,
06:26:51,  23211974,  1.13718e-08,  8.92943e-08,  5.41253e-09,  3.67684e-09,
06:27:01,  23221256,  1.14171e-08,  8.93529e-08,  5.42808e-09,  3.64948e-09,
06:27:10,  23230540,  1.13583e-08,  8.86029e-08,  5.35003e-09,  3.59593e-09,
06:27:19,  23239822,  1.12031e-08,  8.78537e-08,  5.28150e-09,  3.55347e-09,
06:27:28,  23248164,  1.10579e-08,  8.72107e-08,  5.26716e-09,  3.49727e-09,
06:27:37,  23257448,  1.10924e-08,  8.73693e-08,  5.22862e-09,  3.45830e-09,
06:27:46,  23266728,  1.11276e-08,  8.78216e-08,  5.25552e-09,  3.40955e-09,
06:27:56,  23276012,  1.10805e-08,  8.73974e-08,  5.20383e-09,  3.35361e-09,
06:28:04,  23284354,  1.09644e-08,  8.69335e-08,  5.22031e-09,  3.34479e-09,
06:28:13,  23293636,  1.09596e-08,  8.74474e-08,  5.21205e-09,  3.30252e-09,
06:28:22,  23302920,  1.10780e-08,  8.81233e-08,  5.24772e-09,  3.27532e-09,
06:28:32,  23312202,  1.44232e-08,  9.18514e-08,  5.25378e-09,  3.25539e-09,
06:28:41,  23321484,  1.10718e-08,  8.86037e-08,  5.25538e-09,  3.19561e-09,
06:28:50,  23330768,  1.11299e-08,  8.91443e-08,  5.26967e-09,  3.22044e-09,
06:29:00,  23340050,  1.23413e-08,  9.34498e-08,  5.33928e-09,  3.18830e-09,
06:29:09,  23349332,  1.10613e-08,  8.93849e-08,  5.25793e-09,  3.14279e-09,
06:29:18,  23358616,  1.10844e-08,  8.94357e-08,  5.24404e-09,  3.14585e-09,
06:29:27,  23367898,  1.10451e-08,  8.94638e-08,  5.24756e-09,  3.15916e-09,
06:29:37,  23377180,  1.10471e-08,  8.98413e-08,  5.21592e-09,  3.12204e-09,
06:29:46,  23386464,  1.11607e-08,  9.00279e-08,  5.22607e-09,  3.12340e-09,
06:29:55,  23395746,  1.09848e-08,  8.96952e-08,  5.19472e-09,  3.08856e-09,
06:30:05,  23405028,  1.09210e-08,  8.98576e-08,  5.16213e-09,  3.10969e-09,
06:30:14,  23414312,  1.10358e-08,  9.00443e-08,  5.15446e-09,  3.08064e-09,
06:30:23,  23423594,  1.09367e-08,  9.00640e-08,  5.15668e-09,  3.07656e-09,
06:30:32,  23432876,  1.09292e-08,  9.01053e-08,  5.16959e-09,  3.04781e-09,
06:30:42,  23442160,  1.08730e-08,  9.03756e-08,  5.20742e-09,  3.03287e-09,
06:30:51,  23451442,  1.09314e-08,  9.04077e-08,  5.16213e-09,  3.02500e-09,
06:31:00,  23460724,  1.08911e-08,  9.02029e-08,  5.12528e-09,  3.04493e-09,
06:31:10,  23470008,  1.09155e-08,  9.01466e-08,  5.16675e-09,  3.11146e-09,
06:31:19,  23479290,  1.08975e-08,  8.99921e-08,  5.16510e-09,  3.18419e-09,
06:31:28,  23488572,  1.08594e-08,  8.99537e-08,  5.14292e-09,  3.24893e-09,
06:31:37,  23497856,  1.09497e-08,  8.97357e-08,  5.15621e-09,  3.33371e-09,
06:31:47,  23507138,  1.08792e-08,  8.93248e-08,  5.13629e-09,  3.38252e-09,
06:31:56,  23516420,  1.08761e-08,  8.91693e-08,  5.15124e-09,  3.42804e-09,
06:32:05,  23525704,  1.08550e-08,  8.87466e-08,  5.16578e-09,  3.48420e-09,
06:32:14,  23534986,  1.08903e-08,  8.83085e-08,  5.12883e-09,  3.48720e-09,
06:32:24,  23544268,  1.08725e-08,  8.81037e-08,  5.14229e-09,  3.51611e-09,
06:32:32,  23552612,  1.08399e-08,  8.76928e-08,  5.10501e-09,  3.54093e-09,
06:32:41,  23561894,  1.07826e-08,  8.70890e-08,  5.11468e-09,  3.57244e-09,
06:32:51,  23571176,  1.07357e-08,  8.67481e-08,  5.11550e-09,  3.57929e-09,
06:33:00,  23580460,  1.07690e-08,  8.62912e-08,  5.04499e-09,  3.59384e-09,
06:33:09,  23589742,  1.06102e-08,  8.52701e-08,  5.01597e-09,  3.63247e-09,
06:33:19,  23599024,  1.07162e-08,  8.58014e-08,  5.04791e-09,  3.64797e-09,
06:33:28,  23608308,  1.07017e-08,  8.54428e-08,  5.03170e-09,  3.67125e-09,
06:33:37,  23617590,  1.06689e-08,  8.49099e-08,  5.01158e-09,  3.65109e-09,
06:33:46,  23626872,  1.07417e-08,  8.44842e-08,  5.03272e-09,  3.69343e-09,
06:33:56,  23636156,  1.06735e-08,  8.45772e-08,  5.02246e-09,  3.69899e-09,
06:34:05,  23645438,  1.07283e-08,  8.45397e-08,  5.03777e-09,  3.72411e-09,
06:34:14,  23654720,  1.07330e-08,  8.42380e-08,  5.05906e-09,  3.73856e-09,
06:34:24,  23664004,  1.06813e-08,  8.36373e-08,  4.99220e-09,  3.73129e-09,
06:34:33,  23673284,  1.05758e-08,  8.23592e-08,  4.95567e-09,  3.74839e-09,
06:34:42,  23682568,  1.05759e-08,  8.27640e-08,  5.00158e-09,  3.76010e-09,
06:34:51,  23691852,  1.05694e-08,  8.25467e-08,  4.95298e-09,  3.69998e-09,
06:35:01,  23701134,  9.20286e-09,  6.72256e-08,  3.70714e-09,  3.27579e-09,
06:35:09,  23709476,  7.24769e-09,  5.32131e-08,  2.91081e-09,  3.00687e-09,
06:35:18,  23718760,  5.91920e-09,  4.42037e-08,  2.36198e-09,  2.86066e-09,
06:35:28,  23728042,  5.12990e-09,  3.92008e-08,  2.09742e-09,  2.74249e-09,
06:35:37,  23737324,  4.58732e-09,  3.58287e-08,  1.87774e-09,  2.68419e-09,
06:35:46,  23746608,  4.19620e-09,  3.35381e-08,  1.70141e-09,  2.63701e-09,
06:35:55,  23755888,  3.92583e-09,  3.18866e-08,  1.58666e-09,  2.59678e-09,
06:36:05,  23765172,  3.79080e-09,  3.04920e-08,  1.51859e-09,  2.54121e-09,
06:36:13,  23773516,  3.57321e-09,  2.94303e-08,  1.43838e-09,  2.52814e-09,
06:36:22,  23782796,  3.45717e-09,  2.84328e-08,  1.41084e-09,  2.53384e-09,
06:36:31,  23791140,  3.34474e-09,  2.77616e-08,  1.32257e-09,  2.48929e-09,
06:36:40,  23800422,  3.25215e-09,  2.69773e-08,  1.26838e-09,  2.45706e-09,
06:36:49,  23809704,  3.15653e-09,  2.64476e-08,  1.23670e-09,  2.46614e-09,
06:36:58,  23818048,  3.07440e-09,  2.59951e-08,  1.23074e-09,  2.44414e-09,
06:37:07,  23827330,  3.02929e-09,  2.55562e-08,  1.20234e-09,  2.45572e-09,
06:37:16,  23836612,  2.95941e-09,  2.51249e-08,  1.16537e-09,  2.43041e-09,
06:37:25,  23845896,  2.91917e-09,  2.47601e-08,  1.15100e-09,  2.42775e-09,
06:37:35,  23855180,  2.88698e-09,  2.44843e-08,  1.13310e-09,  2.41189e-09,
06:37:44,  23864460,  2.85424e-09,  2.41656e-08,  1.11955e-09,  2.38988e-09,
06:37:53,  23873744,  2.79883e-09,  2.38967e-08,  1.10613e-09,  2.39850e-09,
06:38:03,  23883028,  2.77812e-09,  2.35507e-08,  1.07332e-09,  2.38691e-09,
06:38:12,  23892308,  2.74189e-09,  2.33952e-08,  1.05615e-09,  2.37936e-09,
06:38:21,  23901592,  2.69390e-09,  2.32069e-08,  1.05434e-09,  2.35486e-09,
06:38:30,  23910874,  2.67189e-09,  2.28952e-08,  1.04203e-09,  2.36379e-09,
06:38:40,  23920156,  2.65679e-09,  2.27093e-08,  1.02567e-09,  2.36516e-09,
06:38:49,  23929440,  2.59557e-09,  2.25577e-08,  1.02946e-09,  2.36875e-09,
06:38:58,  23938722,  2.61034e-09,  2.23233e-08,  1.00800e-09,  2.34275e-09,
06:39:08,  23948004,  2.63896e-09,  2.21820e-08,  9.63283e-10,  2.34448e-09,
06:39:17,  23957288,  2.55730e-09,  2.20436e-08,  9.76058e-10,  2.33743e-09,
06:39:26,  23966570,  2.53629e-09,  2.18523e-08,  9.69750e-10,  2.35266e-09,
06:39:35,  23975852,  2.55677e-09,  2.17797e-08,  9.72633e-10,  2.34360e-09,
06:39:45,  23985136,  2.46745e-09,  2.16335e-08,  9.63642e-10,  2.32940e-09,
06:39:54,  23994420,  2.50185e-09,  2.15758e-08,  9.79092e-10,  2.33633e-09,
06:40:02,  24002760,  2.47392e-09,  2.14420e-08,  9.55033e-10,  2.34831e-09,
06:40:12,  24012044,  2.43512e-09,  2.14163e-08,  9.33217e-10,  2.33940e-09,
06:40:21,  24021326,  2.42135e-09,  2.13545e-08,  9.52992e-10,  2.29503e-09,
06:40:30,  24030608,  3.78777e-09,  4.88835e-08,  3.75650e-09,  2.83465e-09,
06:40:39,  24039892,  1.21371e-08,  1.18985e-07,  7.07963e-09,  3.10084e-09,
06:40:49,  24049174,  1.55406e-08,  1.39749e-07,  8.08478e-09,  3.22648e-09,
06:40:57,  24057956,  1.66669e-08,  1.48124e-07,  8.50217e-09,  3.22948e-09,
06:41:06,  24066740,  1.73917e-08,  1.53249e-07,  8.79450e-09,  3.24054e-09,
06:41:14,  24074052,  1.79022e-08,  1.56874e-07,  8.94575e-09,  3.26716e-09,
06:41:20,  24080834,  1.79852e-08,  1.59374e-07,  8.95542e-09,  3.25204e-09,
06:41:25,  24085616,  1.82419e-08,  1.60624e-07,  9.06525e-09,  3.25092e-09,
